field_data_field_file_image_alt_text	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_file_image_title_text	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_actor	InnoDB	13	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_address	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_address_2	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_alert	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_alert_date	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_alert_tid	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_alert_waived	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_amt	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_amt_rcvd	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_annual	InnoDB	2	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_arbitration_a	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_arbitration_b	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_arbitration_c	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_arbitration_d	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_artsel	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_assignee_notes	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_attachments	InnoDB	175	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_broughtby	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_bundle	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_can_attach	InnoDB	37	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_can_ir	InnoDB	7	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_category	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_chapter	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_checkno	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_city	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_classaction	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_classification	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_classifications	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_class_tid	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_clause	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_clauseref	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_comments	InnoDB	1	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_company	InnoDB	3	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_contact_selector	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_contact_types	InnoDB	525	0.1	0.1	utf8mb3_general_ci
field_data_field_grievance_contract	InnoDB	120	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_contract_section	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_contract_tplt	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_contract_tplts	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_cont_sec_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_cont_tplt_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_corrected	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_address	InnoDB	120	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_address_2	InnoDB	1	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_city	InnoDB	120	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_email	InnoDB	410	0.1	0.1	utf8mb3_general_ci
field_data_field_grievance_co_fax	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_name	InnoDB	414	0.1	0.1	utf8mb3_general_ci
field_data_field_grievance_co_phone	InnoDB	114	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_phone_2	InnoDB	20	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_role	InnoDB	328	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_state	InnoDB	120	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_co_zip	InnoDB	120	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_css	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_data_alert	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_date	InnoDB	2	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_date_1	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_date_2	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_days	InnoDB	7	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_daysoff	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_days_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_default	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_department	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_departments	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_department_tid	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_description	InnoDB	15	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_document_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_document_types	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_dummy	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_ein	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_email	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_emails	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_emp_name	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_entity_type	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_external_id	InnoDB	9	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_field_name	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_first_name	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_from_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_gender	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_hidefields	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_hire_date	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_holidays	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_id	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_images	InnoDB	5	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_inforeq	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_label	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_last_name	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_log_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_log_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_meeting_date	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_min	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_next_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_notify_body	InnoDB	7	0.1	0.1	utf8mb3_general_ci
field_data_field_grievance_notify_subject	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_open	InnoDB	3	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_outcome	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_phone	InnoDB	290	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_phone_off	InnoDB	3	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_pullclause	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_remedy	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_remedy_other	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_assignee	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_filed	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_lead	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_manager	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_organizer	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_rep_watching	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_an	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_cd	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_ea	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_er	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_hd	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_lh	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_resproc_ur	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_roles	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_section_number	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_settlement_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_shift	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_shop	InnoDB	5605029	380.0	1082.6	utf8mb3_general_ci
field_data_field_grievance_shops	InnoDB	790	0.1	0.3	utf8mb3_general_ci
field_data_field_grievance_shortname	InnoDB	6	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_state	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_statuses	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_status_date	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_st_email	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_st_name	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_st_phone	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_st_selector	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_supervisor_name	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_supervisor_title	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_supervisor_unit	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_tags	InnoDB	2	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_timeline_show	InnoDB	2	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_type_other	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_update_rep	InnoDB	8	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_valid	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_violation	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_weight	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_work_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievance_zip	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_grievanct_cont_clse_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_aat	InnoDB	156848	11.5	35.6	utf8mb3_general_ci
field_data_field_sirius_aat_required	InnoDB	112103	8.5	27.6	utf8mb3_general_ci
field_data_field_sirius_active	InnoDB	4166544	285.0	817.2	utf8mb3_general_ci
field_data_field_sirius_address	InnoDB	116584	16.5	34.1	utf8mb3_general_ci
field_data_field_sirius_address_accuracy	InnoDB	47058	5.5	21.0	utf8mb3_general_ci
field_data_field_sirius_address_canon	InnoDB	115200	10.5	28.2	utf8mb3_general_ci
field_data_field_sirius_address_county	InnoDB	52400	5.5	19.7	utf8mb3_general_ci
field_data_field_sirius_address_geo	InnoDB	50090	12.5	52.3	utf8mb3_general_ci
field_data_field_sirius_address_notes	InnoDB	1	0.0	0.1	utf8mb3_general_ci
