@timestamp,@message
2026-01-20 17:46:26.189,"{""level"":""info"",""ts"":1768931186.1895666,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""49786"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000109176,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:46:24.341,"{""level"":""info"",""ts"":1768931184.3417668,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""8458"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000094463,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:46:24.315,"{""level"":""info"",""ts"":1768931184.3155813,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""54448"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000100692,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:46:24.309,"{""level"":""info"",""ts"":1768931184.309834,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""6360"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000108453,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:56.256,"{""level"":""info"",""ts"":1768931156.256426,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""29214"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000090156,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:56.253,"{""level"":""info"",""ts"":1768931156.2529864,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""13302"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000099505,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:56.187,"{""level"":""info"",""ts"":1768931156.1871655,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""56982"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000113273,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:54.321,"{""level"":""info"",""ts"":1768931154.321319,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""49250"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000148518,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:54.288,"{""level"":""info"",""ts"":1768931154.2886574,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""31530"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000161982,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:54.282,"{""level"":""info"",""ts"":1768931154.2825723,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""38268"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000099574,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:26.255,"{""level"":""info"",""ts"":1768931126.2549882,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""33302"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000140519,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:26.255,"{""level"":""info"",""ts"":1768931126.2553222,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""49338"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000081439,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:26.190,"{""level"":""info"",""ts"":1768931126.1904652,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""60370"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.134:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.003438214,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:24.292,"{""level"":""info"",""ts"":1768931124.2925787,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""28382"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000123688,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:24.259,"{""level"":""info"",""ts"":1768931124.2594423,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""30812"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000076987,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:24.258,"{""level"":""info"",""ts"":1768931124.2586486,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""35678"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000203747,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:45:18.873,"{""level"":""info"",""ts"":1768931118.8730626,""logger"":""tls"",""msg"":""finished cleaning storage units""}"
2026-01-20 17:45:18.872,"{""level"":""info"",""ts"":1768931118.8727806,""logger"":""tls"",""msg"":""cleaning storage unit"",""storage"":""FileStorage:/root/.local/share/caddy""}"
2026-01-20 17:45:18.864,"{""level"":""info"",""ts"":1768931118.8642457,""logger"":""http.log"",""msg"":""server running"",""name"":""srv0"",""protocols"":[""h1"",""h2"",""h3""]}"
2026-01-20 17:45:18.864,"{""level"":""info"",""ts"":1768931118.8643286,""msg"":""serving initial configuration""}"
2026-01-20 17:45:18.863,"{""level"":""info"",""ts"":1768931118.862948,""logger"":""http.auto_https"",""msg"":""automatic HTTPS is completely disabled for server"",""server_name"":""srv0""}"
2026-01-20 17:45:18.863,"{""level"":""info"",""ts"":1768931118.8634448,""logger"":""tls.cache.maintenance"",""msg"":""started background certificate maintenance"",""cache"":""0xc0002bdd80""}"
2026-01-20 17:45:18.862,"{""level"":""warn"",""ts"":1768931118.8621297,""logger"":""admin"",""msg"":""admin endpoint disabled""}"
2026-01-20 17:45:18.861,"{""level"":""info"",""ts"":1768931118.861807,""msg"":""adapted config to JSON"",""adapter"":""caddyfile""}"
2026-01-20 17:45:18.854,"{""level"":""info"",""ts"":1768931118.8543262,""msg"":""using config from file"",""file"":""/assets/Caddyfile""}"
2026-01-20 17:44:54.261,"{""level"":""info"",""ts"":1768931094.261846,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""15158"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000095653,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:44:54.235,"{""level"":""info"",""ts"":1768931094.2352483,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""33992"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000110488,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:44:54.227,"{""level"":""info"",""ts"":1768931094.227837,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""55830"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000101726,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:44:24.230,"{""level"":""info"",""ts"":1768931064.2306936,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""2422"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009801,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:44:24.206,"{""level"":""info"",""ts"":1768931064.2061355,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""53152"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000106664,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:44:24.206,"{""level"":""info"",""ts"":1768931064.206311,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""8314"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00007568,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:43:55.533,"{""level"":""info"",""ts"":1768931035.5273137,""msg"":""shutdown complete"",""signal"":""SIGTERM"",""exit_code"":0}"
2026-01-20 17:43:55.525,"{""level"":""warn"",""ts"":1768931035.5252259,""msg"":""exiting; byeee!! 👋"",""signal"":""SIGTERM""}"
2026-01-20 17:43:55.525,"{""level"":""info"",""ts"":1768931035.5253341,""logger"":""http"",""msg"":""servers shutting down with eternal grace period""}"
2026-01-20 17:43:55.521,"{""level"":""info"",""ts"":1768931035.5219018,""msg"":""shutting down apps, then terminating"",""signal"":""SIGTERM""}"
2026-01-20 17:43:54.212,"{""level"":""info"",""ts"":1768931034.2123656,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""42614"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000101956,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:43:54.207,"{""level"":""info"",""ts"":1768931034.2075052,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""20196"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.002225658,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:43:54.207,"{""level"":""info"",""ts"":1768931034.2075052,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""42000"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.91:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.002145393,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:43:42.038,"{""level"":""info"",""ts"":1768931022.0380802,""logger"":""tls"",""msg"":""finished cleaning storage units""}"
2026-01-20 17:43:42.037,"{""level"":""info"",""ts"":1768931022.037798,""logger"":""tls"",""msg"":""cleaning storage unit"",""storage"":""FileStorage:/root/.local/share/caddy""}"
2026-01-20 17:43:42.034,"{""level"":""info"",""ts"":1768931022.0345852,""logger"":""http.log"",""msg"":""server running"",""name"":""srv0"",""protocols"":[""h1"",""h2"",""h3""]}"
2026-01-20 17:43:42.034,"{""level"":""info"",""ts"":1768931022.034617,""msg"":""serving initial configuration""}"
2026-01-20 17:43:42.030,"{""level"":""info"",""ts"":1768931022.030052,""logger"":""tls.cache.maintenance"",""msg"":""started background certificate maintenance"",""cache"":""0xc000629600""}"
2026-01-20 17:43:42.030,"{""level"":""info"",""ts"":1768931022.0306098,""logger"":""http.auto_https"",""msg"":""automatic HTTPS is completely disabled for server"",""server_name"":""srv0""}"
2026-01-20 17:43:42.028,"{""level"":""info"",""ts"":1768931022.0281487,""msg"":""adapted config to JSON"",""adapter"":""caddyfile""}"
2026-01-20 17:43:42.028,"{""level"":""warn"",""ts"":1768931022.0288653,""logger"":""admin"",""msg"":""admin endpoint disabled""}"
2026-01-20 17:43:42.018,"{""level"":""info"",""ts"":1768931022.018586,""msg"":""using config from file"",""file"":""/assets/Caddyfile""}"
2026-01-20 17:42:20.010,"{""level"":""info"",""ts"":1768930940.0107071,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""47930"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000097599,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:42:19.314,"{""level"":""info"",""ts"":1768930939.3142881,""msg"":""shutdown complete"",""signal"":""SIGTERM"",""exit_code"":0}"
2026-01-20 17:42:19.312,"{""level"":""warn"",""ts"":1768930939.3121665,""msg"":""exiting; byeee!! 👋"",""signal"":""SIGTERM""}"
2026-01-20 17:42:19.312,"{""level"":""info"",""ts"":1768930939.3123336,""logger"":""http"",""msg"":""servers shutting down with eternal grace period""}"
2026-01-20 17:42:19.311,"{""level"":""info"",""ts"":1768930939.3117137,""msg"":""shutting down apps, then terminating"",""signal"":""SIGTERM""}"
2026-01-20 17:42:17.099,"{""level"":""info"",""ts"":1768930937.0996869,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""6034"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000091603,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:42:16.994,"{""level"":""info"",""ts"":1768930936.99455,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""57034"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009609,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:49.979,"{""level"":""info"",""ts"":1768930909.9796188,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""58210"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000093425,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:47.091,"{""level"":""info"",""ts"":1768930907.0915365,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""11738"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009215,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:46.983,"{""level"":""info"",""ts"":1768930906.9830787,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""35028"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000097197,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:19.969,"{""level"":""info"",""ts"":1768930879.969465,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""22116"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000105097,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:17.070,"{""level"":""info"",""ts"":1768930877.0700662,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""21246"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000095054,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:41:16.974,"{""level"":""info"",""ts"":1768930876.9748113,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""9978"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000104398,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:52.116,"{""level"":""info"",""ts"":1768930852.1161947,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""9776"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000095384,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:49.956,"{""level"":""info"",""ts"":1768930849.9567957,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.55"",""remote_port"":""21506"",""client_ip"":""10.192.10.55"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000091835,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:47.058,"{""level"":""info"",""ts"":1768930847.0585856,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.11.44"",""remote_port"":""48534"",""client_ip"":""10.192.11.44"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000093258,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:46.967,"{""level"":""info"",""ts"":1768930846.9674575,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""1518"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.11.172:3000"",""uri"":""/api/health"",""headers"":{""Accept-Encoding"":[""gzip, compressed""],""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000096855,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
2026-01-20 17:40:44.813,"{""level"":""info"",""ts"":1768930844.8137403,""logger"":""http.log.access.log0"",""msg"":""handled request"",""request"":{""remote_ip"":""10.192.10.95"",""remote_port"":""53112"",""client_ip"":""10.192.10.95"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""10.192.10.224:3000"",""uri"":""/api/health"",""headers"":{""Connection"":[""close""],""User-Agent"":[""ELB-HealthChecker/2.0""],""Accept-Encoding"":[""gzip, compressed""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.00009258,""size"":0,""status"":404,""resp_headers"":{""Server"":[""Caddy""]}}"
